rarity,name,date,on_sale_price
rare,cougar,2023-01-04,"3600,0"
common,crosshair,2023-01-04,"580,0"
uncommon,cute,2023-01-04,"600,0"
uncommon,derp,2023-01-04,"1100,0"
epic,devil,2023-01-04,"8000,0"
epic,discoball,2023-01-04,"8800,0"
epic,disguise,2023-01-04,"7950,0"
rare,diver,2023-01-04,"4800,0"
uncommon,dog,2023-01-04,"590,0"
uncommon,donut,2023-01-04,"430,0"
epic,dragon,2023-01-04,"16000,0"
uncommon,earth,2023-01-04,"1300,0"
rare,egg,2023-01-04,"13001,0"
rare,eyeball,2023-01-04,"1450,0"
epic,eyeball2,2023-01-04,"6800,0"
uncommon,fishcake,2023-01-04,"690,0"
rare,floater,2023-01-04,"6000,0"
common,football,2023-01-04,"445,0"
uncommon,fox,2023-01-04,"790,0"
legendary,fox777,2023-01-04,"200000,0"
rare,frankie,2023-01-04,"2850,0"
rare,gamer,2023-01-04,"3500,0"
epic,ghost,2023-01-04,"40000,0"
rare,jackolantern,2023-01-04,"2722,0"
rare,ladybug,2023-01-04,"4000,0"
rare,marble,2023-01-04,"1300,0"
rare,melon,2023-01-04,"1500,0"
legendary,moneybag,2023-01-04,"47500,0"
uncommon,moon,2023-01-04,"3999,0"
epic,mummy,2023-01-04,"15200,0"
rare,ninja,2023-01-04,"6000,0"
uncommon,opencan,2023-01-04,"600,0"
epic,owl,2023-01-04,"18500,0"
uncommon,panda,2023-01-04,"772,0"
rare,peach,2023-01-04,"3600,0"
rare,pizza,2023-01-04,"3000,0"
epic,potion,2023-01-04,"11360,0"
uncommon,racoon,2023-01-04,"445,0"
uncommon,revolver,2023-01-04,"2199,0"
epic,royman,2023-01-04,"7499,0"
common,saturn,2023-01-04,"200,0"
epic,shades,2023-01-04,"14200,0"
uncommon,skull,2023-01-04,"9000,0"
rare,skullpatch,2023-01-04,"2515,0"
epic,snowman,2023-01-04,"7999,0"
legendary,spy,2023-01-04,"84000,0"
common,starballoon,2023-01-04,"130,0"
epic,tamagochi,2023-01-04,"8900,0"
uncommon,target,2023-01-04,"420,0"
uncommon,tomato,2023-01-04,"400,0"
uncommon,ufo,2023-01-04,"3400,0"
common,vase,2023-01-04,"160,0"
common,virus,2023-01-04,"180,0"
common,volleyball,2023-01-04,"150,0"
uncommon,waffle,2023-01-04,"800,0"
legendary,waffle2,2023-01-04,"58500,0"
uncommon,watermelon,2023-01-04,"699,0"
rare,wheeee,2023-01-04,"2850,0"
cosmetic,worldcup,2023-01-04,"2800,0"
epic,xmasball,2023-01-04,"8500,0"
rare,xmasball1,2023-01-04,"15000,0"
common,xmasball2,2023-01-04,"130,0"
uncommon,yinyang,2023-01-04,"397,0"
common,8ball,2023-01-05,"300,0"
epic,angel,2023-01-05,"18718,0"
epic,ape,2023-01-05,"20500,0"
rare,banana,2023-01-05,"2390,0"
epic,baseball,2023-01-05,"10000,0"
common,basketball,2023-01-05,"300,0"
common,beachball,2023-01-05,"150,0"
uncommon,bomb,2023-01-05,"780,0"
rare,bowie,2023-01-05,"1350,0"
common,bowling,2023-01-05,"155,0"
uncommon,bull,2023-01-05,"888,0"
rare,burger,2023-01-05,"3650,0"
common,button,2023-01-05,"190,0"
uncommon,casinochip,2023-01-05,"1200,0"
uncommon,cat,2023-01-05,"1500,0"
rare,cherry,2023-01-05,"4500,0"
epic,citrus,2023-01-05,"8890,0"
common,clock,2023-01-05,"166,0"
rare,coconut,2023-01-05,"1700,0"
rare,cougar,2023-01-05,"3600,0"
common,crosshair,2023-01-05,"850,0"
uncommon,cute,2023-01-05,"600,0"
uncommon,derp,2023-01-05,"1000,0"
epic,devil,2023-01-05,"8000,0"
epic,discoball,2023-01-05,"8800,0"
epic,disguise,2023-01-05,"7950,0"
rare,diver,2023-01-05,"5500,0"
uncommon,dog,2023-01-05,"650,0"
uncommon,donut,2023-01-05,"1000,0"
epic,dragon,2023-01-05,"16000,0"
uncommon,earth,2023-01-05,"1240,0"
rare,egg,2023-01-05,"13001,0"
rare,eyeball,2023-01-05,"1450,0"
epic,eyeball2,2023-01-05,"6700,0"
uncommon,fishcake,2023-01-05,"670,0"
rare,floater,2023-01-05,"5600,0"
common,football,2023-01-05,"490,0"
uncommon,fox,2023-01-05,"790,0"
legendary,fox777,2023-01-05,"200000,0"
rare,frankie,2023-01-05,"3000,0"
rare,gamer,2023-01-05,"3500,0"
epic,ghost,2023-01-05,"40000,0"
rare,jackolantern,2023-01-05,"2722,0"
rare,ladybug,2023-01-05,"3800,0"
rare,marble,2023-01-05,"1300,0"
rare,melon,2023-01-05,"1500,0"
legendary,moneybag,2023-01-05,"47500,0"
uncommon,moon,2023-01-05,"4840,0"
epic,mummy,2023-01-05,"14500,0"
rare,ninja,2023-01-05,"5900,0"
uncommon,opencan,2023-01-05,"595,0"
epic,owl,2023-01-05,"18000,0"
uncommon,panda,2023-01-05,"899,99"
rare,peach,2023-01-05,"3700,0"
rare,pizza,2023-01-05,"3000,0"
epic,potion,2023-01-05,"11360,0"
uncommon,racoon,2023-01-05,"550,0"
uncommon,revolver,2023-01-05,"2199,0"
epic,royman,2023-01-05,"7499,0"
common,saturn,2023-01-05,"175,0"
epic,shades,2023-01-05,"14200,0"
uncommon,skull,2023-01-05,"1500,0"
rare,skullpatch,2023-01-05,"2700,0"
epic,snowman,2023-01-05,"7999,0"
legendary,spy,2023-01-05,"84000,0"
common,starballoon,2023-01-05,"140,0"
epic,tamagochi,2023-01-05,"8900,0"
uncommon,target,2023-01-05,"539,99"
uncommon,tomato,2023-01-05,"400,0"
uncommon,ufo,2023-01-05,"3390,0"
common,vase,2023-01-05,"155,0"
common,virus,2023-01-05,"220,0"
common,volleyball,2023-01-05,"150,0"
uncommon,waffle,2023-01-05,"800,0"
legendary,waffle2,2023-01-05,"44000,0"
uncommon,watermelon,2023-01-05,"720,0"
rare,wheeee,2023-01-05,"2850,0"
cosmetic,worldcup,2023-01-05,"3666,0"
epic,xmasball,2023-01-05,"8500,0"
rare,xmasball1,2023-01-05,"15000,0"
common,xmasball2,2023-01-05,"200,0"
uncommon,yinyang,2023-01-05,"397,0"
common,8ball,2023-01-06,"180,0"
common,alien,2023-01-06,"255,0"
epic,angel,2023-01-06,"18718,0"
epic,ape,2023-01-06,"20500,0"
rare,banana,2023-01-06,"2390,0"
epic,baseball,2023-01-06,"10000,0"
common,basketball,2023-01-06,"150,0"
common,beachball,2023-01-06,"145,0"
uncommon,bomb,2023-01-06,"740,0"
rare,bowie,2023-01-06,"1350,0"
common,bowling,2023-01-06,"155,0"
uncommon,bull,2023-01-06,"1300,0"
rare,burger,2023-01-06,"3600,0"
common,button,2023-01-06,"190,0"
uncommon,casinochip,2023-01-06,"1200,0"
uncommon,cat,2023-01-06,"1500,0"
rare,cherry,2023-01-06,"4500,0"
epic,citrus,2023-01-06,"8800,0"
common,clock,2023-01-06,"160,0"
rare,coconut,2023-01-06,"1700,0"
rare,cougar,2023-01-06,"3600,0"
common,crosshair,2023-01-06,"560,0"
uncommon,cute,2023-01-06,"650,0"
uncommon,derp,2023-01-06,"2000,0"
epic,devil,2023-01-06,"8000,0"
epic,discoball,2023-01-06,"8800,0"
epic,disguise,2023-01-06,"7950,0"
rare,diver,2023-01-06,"5500,0"
uncommon,dog,2023-01-06,"590,0"
uncommon,donut,2023-01-06,"440,0"
epic,dragon,2023-01-06,"16000,0"
uncommon,earth,2023-01-06,"1190,0"
rare,egg,2023-01-06,"13001,0"
rare,eyeball,2023-01-06,"1450,0"
epic,eyeball2,2023-01-06,"6700,0"
uncommon,fishcake,2023-01-06,"600,0"
rare,floater,2023-01-06,"9500,0"
common,football,2023-01-06,"500,0"
uncommon,fox,2023-01-06,"750,0"
legendary,fox777,2023-01-06,"200000,0"
rare,frankie,2023-01-06,"3100,0"
rare,gamer,2023-01-06,"3500,0"
epic,ghost,2023-01-06,"40000,0"
rare,jackolantern,2023-01-06,"2722,0"
rare,ladybug,2023-01-06,"3800,0"
rare,marble,2023-01-06,"1500,0"
rare,melon,2023-01-06,"1600,0"
legendary,moneybag,2023-01-06,"47500,0"
uncommon,moon,2023-01-06,"3800,0"
epic,mummy,2023-01-06,"14200,0"
rare,ninja,2023-01-06,"9000,0"
uncommon,opencan,2023-01-06,"700,0"
epic,owl,2023-01-06,"17000,0"
uncommon,panda,2023-01-06,"760,0"
rare,peach,2023-01-06,"3700,0"
rare,pizza,2023-01-06,"3000,0"
epic,potion,2023-01-06,"11200,0"
uncommon,racoon,2023-01-06,"420,0"
uncommon,revolver,2023-01-06,"2000,0"
epic,royman,2023-01-06,"7499,0"
common,saturn,2023-01-06,"175,0"
epic,shades,2023-01-06,"14200,0"
uncommon,skull,2023-01-06,"1500,0"
rare,skullpatch,2023-01-06,"2700,0"
epic,snowman,2023-01-06,"7999,0"
legendary,spy,2023-01-06,"76000,0"
common,starballoon,2023-01-06,"180,0"
epic,tamagochi,2023-01-06,"8700,0"
uncommon,target,2023-01-06,"410,0"
uncommon,tomato,2023-01-06,"399,0"
uncommon,ufo,2023-01-06,"3200,0"
common,vase,2023-01-06,"170,0"
common,virus,2023-01-06,"180,0"
common,volleyball,2023-01-06,"160,0"
uncommon,waffle,2023-01-06,"700,0"
legendary,waffle2,2023-01-06,"44000,0"
uncommon,watermelon,2023-01-06,"980,0"
rare,wheeee,2023-01-06,"2600,0"
epic,xmasball,2023-01-06,"8500,0"
rare,xmasball1,2023-01-06,"15000,0"
common,xmasball2,2023-01-06,"350,0"
uncommon,yinyang,2023-01-06,"399,0"
common,8ball,2023-01-07,"220,0"
common,alien,2023-01-07,"240,0"
epic,angel,2023-01-07,"18718,0"
epic,ape,2023-01-07,"20500,0"
rare,banana,2023-01-07,"2390,0"
epic,baseball,2023-01-07,"10000,0"
common,basketball,2023-01-07,"155,0"
common,beachball,2023-01-07,"150,0"
uncommon,bomb,2023-01-07,"730,0"
rare,bowie,2023-01-07,"1350,0"
common,bowling,2023-01-07,"160,0"
uncommon,bull,2023-01-07,"1000,0"
rare,burger,2023-01-07,"3550,0"
common,button,2023-01-07,"180,0"
uncommon,casinochip,2023-01-07,"1200,0"
uncommon,cat,2023-01-07,"1077,0"
rare,cherry,2023-01-07,"4500,0"
epic,citrus,2023-01-07,"8800,0"
common,clock,2023-01-07,"150,0"
rare,coconut,2023-01-07,"1700,0"
rare,cougar,2023-01-07,"4657,14"
common,crosshair,2023-01-07,"540,0"
uncommon,cute,2023-01-07,"750,0"
uncommon,derp,2023-01-07,"2000,0"
epic,devil,2023-01-07,"8000,0"
epic,discoball,2023-01-07,"8800,0"
epic,disguise,2023-01-07,"7950,0"
rare,diver,2023-01-07,"5500,0"
uncommon,dog,2023-01-07,"590,0"
uncommon,donut,2023-01-07,"440,0"
epic,dragon,2023-01-07,"16000,0"
uncommon,earth,2023-01-07,"1190,0"
rare,egg,2023-01-07,"13001,0"
rare,eyeball,2023-01-07,"1450,0"
epic,eyeball2,2023-01-07,"6700,0"
uncommon,fishcake,2023-01-07,"600,0"
rare,floater,2023-01-07,"7200,0"
common,football,2023-01-07,"480,0"
uncommon,fox,2023-01-07,"750,0"
legendary,fox777,2023-01-07,"200000,0"
rare,frankie,2023-01-07,"3100,0"
rare,gamer,2023-01-07,"3900,0"
epic,ghost,2023-01-07,"38095,0"
rare,jackolantern,2023-01-07,"2722,0"
rare,ladybug,2023-01-07,"3300,0"
rare,marble,2023-01-07,"1500,0"
rare,melon,2023-01-07,"1600,0"
legendary,moneybag,2023-01-07,"47500,0"
uncommon,moon,2023-01-07,"3150,0"
epic,mummy,2023-01-07,"14000,0"
rare,ninja,2023-01-07,"9000,0"
uncommon,opencan,2023-01-07,"700,0"
epic,owl,2023-01-07,"18000,0"
uncommon,panda,2023-01-07,"760,0"
rare,peach,2023-01-07,"3700,0"
rare,pizza,2023-01-07,"4000,0"
epic,potion,2023-01-07,"11200,0"
uncommon,racoon,2023-01-07,"1000,0"
uncommon,revolver,2023-01-07,"2000,0"
epic,royman,2023-01-07,"7499,0"
common,saturn,2023-01-07,"170,0"
epic,shades,2023-01-07,"14200,0"
uncommon,skull,2023-01-07,"1500,0"
rare,skullpatch,2023-01-07,"2700,0"
epic,snowman,2023-01-07,"7999,0"
legendary,spy,2023-01-07,"76000,0"
common,starballoon,2023-01-07,"145,0"
epic,tamagochi,2023-01-07,"8700,0"
uncommon,target,2023-01-07,"410,0"
uncommon,tomato,2023-01-07,"399,0"
uncommon,ufo,2023-01-07,"3200,0"
common,vase,2023-01-07,"160,0"
common,virus,2023-01-07,"180,0"
common,volleyball,2023-01-07,"150,0"
uncommon,waffle,2023-01-07,"700,0"
legendary,waffle2,2023-01-07,"44000,0"
uncommon,watermelon,2023-01-07,"880,0"
rare,wheeee,2023-01-07,"2600,0"
cosmetic,worldcup,2023-01-07,"3444,0"
epic,xmasball,2023-01-07,"8500,0"
rare,xmasball1,2023-01-07,"15000,0"
common,xmasball2,2023-01-07,"444,0"
uncommon,yinyang,2023-01-07,"399,0"
common,8ball,2023-01-08,"250,0"
common,alien,2023-01-08,"240,0"
epic,angel,2023-01-08,"18718,0"
epic,ape,2023-01-08,"20500,0"
rare,banana,2023-01-08,"2390,0"
epic,baseball,2023-01-08,"10000,0"
common,basketball,2023-01-08,"143,0"
common,beachball,2023-01-08,"155,0"
uncommon,bomb,2023-01-08,"720,0"
rare,bowie,2023-01-08,"1350,0"
common,bowling,2023-01-08,"154,0"
uncommon,bull,2023-01-08,"1000,0"
rare,burger,2023-01-08,"3550,0"
common,button,2023-01-08,"180,0"
uncommon,casinochip,2023-01-08,"1200,0"
uncommon,cat,2023-01-08,"1600,0"
rare,cherry,2023-01-08,"4500,0"
epic,citrus,2023-01-08,"8800,0"
common,clock,2023-01-08,"165,0"
rare,coconut,2023-01-08,"1700,0"
rare,cougar,2023-01-08,"4657,14"
common,crosshair,2023-01-08,"660,0"
uncommon,cute,2023-01-08,"700,0"
uncommon,derp,2023-01-08,"2000,0"
epic,devil,2023-01-08,"7500,0"
epic,discoball,2023-01-08,"8800,0"
epic,disguise,2023-01-08,"7950,0"
rare,diver,2023-01-08,"5500,0"
uncommon,dog,2023-01-08,"600,0"
uncommon,donut,2023-01-08,"440,0"
epic,dragon,2023-01-08,"15000,0"
uncommon,earth,2023-01-08,"1200,0"
rare,egg,2023-01-08,"13001,0"
rare,eyeball,2023-01-08,"1450,0"
epic,eyeball2,2023-01-08,"6700,0"
uncommon,fishcake,2023-01-08,"550,0"
rare,floater,2023-01-08,"9000,0"
common,football,2023-01-08,"495,0"
uncommon,fox,2023-01-08,"750,0"
legendary,fox777,2023-01-08,"150000,0"
rare,frankie,2023-01-08,"3100,0"
rare,gamer,2023-01-08,"3799,0"
epic,ghost,2023-01-08,"50000,0"
rare,jackolantern,2023-01-08,"2722,0"
rare,ladybug,2023-01-08,"3800,0"
rare,marble,2023-01-08,"1300,0"
rare,melon,2023-01-08,"1600,0"
legendary,moneybag,2023-01-08,"47500,0"
uncommon,moon,2023-01-08,"8000,0"
epic,mummy,2023-01-08,"14000,0"
rare,ninja,2023-01-08,"9000,0"
uncommon,opencan,2023-01-08,"700,0"
epic,owl,2023-01-08,"18000,0"
uncommon,panda,2023-01-08,"750,0"
rare,peach,2023-01-08,"3700,0"
rare,pizza,2023-01-08,"4000,0"
epic,potion,2023-01-08,"11200,0"
uncommon,racoon,2023-01-08,"850,0"
uncommon,revolver,2023-01-08,"1850,0"
epic,royman,2023-01-08,"7499,0"
common,saturn,2023-01-08,"175,0"
epic,shades,2023-01-08,"14200,0"
uncommon,skull,2023-01-08,"7999,0"
rare,skullpatch,2023-01-08,"2600,0"
epic,snowman,2023-01-08,"7999,0"
legendary,spy,2023-01-08,"76000,0"
common,starballoon,2023-01-08,"150,0"
epic,tamagochi,2023-01-08,"8700,0"
uncommon,target,2023-01-08,"400,0"
uncommon,tomato,2023-01-08,"394,0"
uncommon,ufo,2023-01-08,"3100,0"
common,vase,2023-01-08,"155,0"
common,virus,2023-01-08,"170,0"
common,volleyball,2023-01-08,"140,0"
uncommon,waffle,2023-01-08,"400,0"
legendary,waffle2,2023-01-08,"58000,0"
uncommon,watermelon,2023-01-08,"790,0"
rare,wheeee,2023-01-08,"2600,0"
cosmetic,worldcup,2023-01-08,"3333,0"
epic,xmasball,2023-01-08,"8500,0"
rare,xmasball1,2023-01-08,"15000,0"
common,xmasball2,2023-01-08,"143,0"
uncommon,yinyang,2023-01-08,"399,0"
common,8ball,2023-01-09,"250,0"
common,alien,2023-01-09,"250,0"
epic,angel,2023-01-09,"18718,0"
epic,ape,2023-01-09,"20500,0"
rare,banana,2023-01-09,"2390,0"
epic,baseball,2023-01-09,"10000,0"
common,basketball,2023-01-09,"150,0"
common,beachball,2023-01-09,"355,0"
uncommon,bomb,2023-01-09,"670,0"
rare,bowie,2023-01-09,"1350,0"
common,bowling,2023-01-09,"150,0"
uncommon,bull,2023-01-09,"1000,0"
rare,burger,2023-01-09,"3550,0"
common,button,2023-01-09,"400,0"
uncommon,cat,2023-01-09,"1500,0"
rare,cherry,2023-01-09,"4500,0"
epic,citrus,2023-01-09,"8800,0"
common,clock,2023-01-09,"160,0"
rare,coconut,2023-01-09,"1600,0"
rare,cougar,2023-01-09,"4657,14"
common,crosshair,2023-01-09,"540,0"
uncommon,cute,2023-01-09,"600,0"
uncommon,derp,2023-01-09,"1350,0"
epic,devil,2023-01-09,"7500,0"
epic,discoball,2023-01-09,"8600,0"
epic,disguise,2023-01-09,"7950,0"
rare,diver,2023-01-09,"5500,0"
uncommon,dog,2023-01-09,"615,0"
uncommon,donut,2023-01-09,"400,0"
epic,dragon,2023-01-09,"14500,0"
uncommon,earth,2023-01-09,"1140,0"
rare,egg,2023-01-09,"16000,0"
rare,eyeball,2023-01-09,"1450,0"
epic,eyeball2,2023-01-09,"6700,0"
uncommon,fishcake,2023-01-09,"500,0"
rare,floater,2023-01-09,"6000,0"
common,football,2023-01-09,"500,0"
uncommon,fox,2023-01-09,"1100,0"
legendary,fox777,2023-01-09,"150000,0"
rare,frankie,2023-01-09,"3100,0"
rare,gamer,2023-01-09,"3900,0"
epic,ghost,2023-01-09,"38000,0"
rare,jackolantern,2023-01-09,"2722,0"
rare,ladybug,2023-01-09,"3700,0"
rare,marble,2023-01-09,"1500,0"
rare,melon,2023-01-09,"1600,0"
legendary,moneybag,2023-01-09,"47500,0"
uncommon,moon,2023-01-09,"4200,0"
epic,mummy,2023-01-09,"14600,0"
rare,ninja,2023-01-09,"9000,0"
uncommon,opencan,2023-01-09,"680,0"
epic,owl,2023-01-09,"18000,0"
uncommon,panda,2023-01-09,"740,0"
rare,peach,2023-01-09,"3700,0"
rare,pizza,2023-01-09,"4000,0"
epic,potion,2023-01-09,"11000,0"
uncommon,racoon,2023-01-09,"850,0"
uncommon,revolver,2023-01-09,"1800,0"
epic,royman,2023-01-09,"7499,0"
common,saturn,2023-01-09,"175,0"
epic,shades,2023-01-09,"14200,0"
uncommon,skull,2023-01-09,"1350,0"
rare,skullpatch,2023-01-09,"2600,0"
epic,snowman,2023-01-09,"7999,0"
legendary,spy,2023-01-09,"76000,0"
common,starballoon,2023-01-09,"145,0"
epic,tamagochi,2023-01-09,"8700,0"
uncommon,target,2023-01-09,"399,0"
uncommon,tomato,2023-01-09,"400,0"
uncommon,ufo,2023-01-09,"4000,0"
common,vase,2023-01-09,"165,0"
common,virus,2023-01-09,"200,0"
common,volleyball,2023-01-09,"160,0"
uncommon,waffle,2023-01-09,"399,0"
legendary,waffle2,2023-01-09,"58000,0"
uncommon,watermelon,2023-01-09,"760,0"
rare,wheeee,2023-01-09,"2600,0"
cosmetic,worldcup,2023-01-09,"3000,0"
epic,xmasball,2023-01-09,"8500,0"
rare,xmasball1,2023-01-09,"15000,0"
common,xmasball2,2023-01-09,"140,0"
uncommon,yinyang,2023-01-09,"410,0"
common,8ball,2023-01-10,"150,0"
common,alien,2023-01-10,"244,0"
epic,angel,2023-01-10,"18718,0"
epic,ape,2023-01-10,"19000,0"
rare,banana,2023-01-10,"2390,0"
epic,baseball,2023-01-10,"10000,0"
common,basketball,2023-01-10,"150,0"
common,beachball,2023-01-10,"191,0"
uncommon,bomb,2023-01-10,"800,0"
rare,bowie,2023-01-10,"1350,0"
common,bowling,2023-01-10,"160,0"
uncommon,bull,2023-01-10,"1000,0"
rare,burger,2023-01-10,"3550,0"
common,button,2023-01-10,"145,0"
rare,candyswirl,2023-01-10,"10000,0"
uncommon,casinochip,2023-01-10,"1700,0"
uncommon,cat,2023-01-10,"1428,57"
rare,cherry,2023-01-10,"4500,0"
epic,citrus,2023-01-10,"8800,0"
common,clock,2023-01-10,"162,0"
rare,coconut,2023-01-10,"1600,0"
rare,cougar,2023-01-10,"4500,0"
common,crosshair,2023-01-10,"740,0"
uncommon,cute,2023-01-10,"600,0"
uncommon,derp,2023-01-10,"1500,0"
epic,devil,2023-01-10,"7500,0"
epic,discoball,2023-01-10,"8600,0"
epic,disguise,2023-01-10,"7950,0"
rare,diver,2023-01-10,"5500,0"
uncommon,dog,2023-01-10,"615,0"
uncommon,donut,2023-01-10,"399,0"
epic,dragon,2023-01-10,"14500,0"
uncommon,earth,2023-01-10,"1150,0"
rare,egg,2023-01-10,"16000,0"
rare,eyeball,2023-01-10,"1450,0"
epic,eyeball2,2023-01-10,"6700,0"
uncommon,fishcake,2023-01-10,"500,0"
rare,floater,2023-01-10,"5800,0"
common,football,2023-01-10,"495,0"
uncommon,fox,2023-01-10,"1300,0"
legendary,fox777,2023-01-10,"150000,0"
rare,frankie,2023-01-10,"3050,0"
rare,gamer,2023-01-10,"3800,0"
rare,jackolantern,2023-01-10,"2722,0"
rare,ladybug,2023-01-10,"3300,0"
rare,marble,2023-01-10,"1500,0"
rare,melon,2023-01-10,"1600,0"
legendary,moneybag,2023-01-10,"46500,0"
uncommon,moon,2023-01-10,"5000,0"
epic,mummy,2023-01-10,"15200,0"
rare,ninja,2023-01-10,"9000,0"
uncommon,opencan,2023-01-10,"680,0"
epic,owl,2023-01-10,"17800,0"
uncommon,panda,2023-01-10,"780,0"
rare,peach,2023-01-10,"3700,0"
rare,pizza,2023-01-10,"4000,0"
epic,potion,2023-01-10,"11000,0"
uncommon,racoon,2023-01-10,"850,0"
uncommon,revolver,2023-01-10,"1845,0"
epic,royman,2023-01-10,"7499,0"
common,saturn,2023-01-10,"175,0"
epic,shades,2023-01-10,"14200,0"
uncommon,skull,2023-01-10,"1400,0"
rare,skullpatch,2023-01-10,"2500,0"
epic,snowman,2023-01-10,"7999,0"
legendary,spy,2023-01-10,"70000,0"
common,starballoon,2023-01-10,"142,0"
epic,tamagochi,2023-01-10,"8700,0"
uncommon,target,2023-01-10,"399,0"
uncommon,tomato,2023-01-10,"400,0"
uncommon,ufo,2023-01-10,"3900,0"
common,vase,2023-01-10,"174,8"
common,virus,2023-01-10,"179,0"
common,volleyball,2023-01-10,"150,0"
uncommon,waffle,2023-01-10,"399,0"
legendary,waffle2,2023-01-10,"58000,0"
uncommon,watermelon,2023-01-10,"760,0"
rare,wheeee,2023-01-10,"2600,0"
cosmetic,worldcup,2023-01-10,"2800,0"
epic,xmasball,2023-01-10,"8500,0"
rare,xmasball1,2023-01-10,"15000,0"
common,xmasball2,2023-01-10,"139,0"
uncommon,yinyang,2023-01-10,"410,0"
common,8ball,2023-01-11,"200,0"
common,alien,2023-01-11,"230,0"
epic,angel,2023-01-11,"18718,0"
epic,ape,2023-01-11,"21000,0"
rare,banana,2023-01-11,"2390,0"
epic,baseball,2023-01-11,"10000,0"
common,basketball,2023-01-11,"180,0"
common,beachball,2023-01-11,"144,0"
uncommon,bomb,2023-01-11,"800,0"
rare,bowie,2023-01-11,"1350,0"
common,bowling,2023-01-11,"155,0"
uncommon,bull,2023-01-11,"980,0"
rare,burger,2023-01-11,"3550,0"
common,button,2023-01-11,"160,0"
rare,candyswirl,2023-01-11,"9000,0"
uncommon,casinochip,2023-01-11,"1700,0"
uncommon,cat,2023-01-11,"1000,0"
rare,cherry,2023-01-11,"4500,0"
epic,citrus,2023-01-11,"8800,0"
common,clock,2023-01-11,"163,0"
rare,coconut,2023-01-11,"1600,0"
rare,cougar,2023-01-11,"3738,09523809"
common,crosshair,2023-01-11,"800,0"
uncommon,cute,2023-01-11,"600,0"
uncommon,derp,2023-01-11,"1500,0"
epic,devil,2023-01-11,"7500,0"
epic,discoball,2023-01-11,"8600,0"
epic,disguise,2023-01-11,"7950,0"
rare,diver,2023-01-11,"5500,0"
uncommon,dog,2023-01-11,"710,0"
uncommon,donut,2023-01-11,"399,0"
epic,dragon,2023-01-11,"14500,0"
uncommon,earth,2023-01-11,"1150,0"
rare,egg,2023-01-11,"16000,0"
rare,eyeball,2023-01-11,"1450,0"
epic,eyeball2,2023-01-11,"6700,0"
uncommon,fishcake,2023-01-11,"500,0"
rare,floater,2023-01-11,"5800,0"
common,football,2023-01-11,"620,0"
uncommon,fox,2023-01-11,"1050,0"
legendary,fox777,2023-01-11,"150000,0"
rare,frankie,2023-01-11,"2950,0"
rare,gamer,2023-01-11,"3800,0"
rare,jackolantern,2023-01-11,"2722,0"
rare,ladybug,2023-01-11,"5000,0"
rare,marble,2023-01-11,"1500,0"
rare,melon,2023-01-11,"1600,0"
legendary,moneybag,2023-01-11,"46500,0"
uncommon,moon,2023-01-11,"5000,0"
epic,mummy,2023-01-11,"15200,0"
rare,ninja,2023-01-11,"6700,0"
uncommon,opencan,2023-01-11,"680,0"
epic,owl,2023-01-11,"17800,0"
uncommon,panda,2023-01-11,"900,0"
rare,peach,2023-01-11,"3700,0"
rare,pizza,2023-01-11,"4000,0"
epic,potion,2023-01-11,"11000,0"
uncommon,racoon,2023-01-11,"1000,0"
uncommon,revolver,2023-01-11,"1845,0"
epic,royman,2023-01-11,"7499,0"
common,saturn,2023-01-11,"185,0"
epic,shades,2023-01-11,"14200,0"
uncommon,skull,2023-01-11,"1500,0"
rare,skullpatch,2023-01-11,"2677,0"
epic,snowman,2023-01-11,"8999,0"
legendary,spy,2023-01-11,"72000,0"
common,starballoon,2023-01-11,"141,5"
epic,tamagochi,2023-01-11,"8700,0"
uncommon,target,2023-01-11,"399,0"
uncommon,tomato,2023-01-11,"400,0"
uncommon,ufo,2023-01-11,"3700,0"
common,vase,2023-01-11,"160,0"
common,virus,2023-01-11,"180,0"
common,volleyball,2023-01-11,"155,0"
uncommon,waffle,2023-01-11,"399,0"
legendary,waffle2,2023-01-11,"57500,0"
uncommon,watermelon,2023-01-11,"950,0"
rare,wheeee,2023-01-11,"2600,0"
cosmetic,worldcup,2023-01-11,"3900,0"
epic,xmasball,2023-01-11,"8500,0"
rare,xmasball1,2023-01-11,"15000,0"
common,xmasball2,2023-01-11,"144,0"
uncommon,yinyang,2023-01-11,"410,0"
common,8ball,2023-01-12,"200,0"
common,alien,2023-01-12,"211,0"
epic,angel,2023-01-12,"18718,0"
epic,ape,2023-01-12,"21000,0"
rare,banana,2023-01-12,"2390,0"
epic,baseball,2023-01-12,"10000,0"
